hpf,lpf,harmonics,window_s,ema_alpha,accuracy,L_accuracy,R_accuracy,n_trials,lat_first_p50_ms,lat_first_p95_ms,lat_sus_p50_ms,lat_sus_p95_ms,lat_sus_n
12.0,80.0,7,4.0,0.9,0.65,0.7,0.6,40,1816.5000677108765,5324.399864673612,1684.000015258789,4457.80005455017,29
12.0,45.0,3,1.0,0.0,0.875,0.85,0.9,40,151.99995040893555,987.7499461174008,630.4999589920044,1846.350133419033,40
25.0,60.0,1,1.5,0.0,0.55,0.1,1.0,40,348.00004959106445,2657.4000835418706,1078.5000324249268,3705.9999465942333,30
8.0,45.0,5,4.0,0.5,0.7,1.0,0.4,40,676.0001182556152,4399.000036716461,622.5000619888306,3968.800067901611,28
16.0,45.0,5,1.5,0.3,0.75,1.0,0.5,40,226.0000705718994,1496.2499737739556,677.9999732971191,3514.3500566482494,38
16.0,30.0,10,0.5,0.7,0.575,1.0,0.15,40,128.00002098083496,2335.8001351356475,296.00000381469727,4107.850122451779,40
3.0,30.0,5,1.5,0.7,0.7,1.0,0.4,40,236.00006103515625,3638.000059127793,226.0000705718994,3762.8501057624803,32
12.0,30.0,5,2.5,0.5,0.85,0.85,0.85,40,468.00005435943604,2182.749998569488,736.0000610351562,3581.7999362945548,37
25.0,90.0,1,4.0,0.5,0.575,0.3,0.85,40,796.0000038146973,5228.999996185302,760.5000734329224,3779.2500257492065,26
16.0,90.0,1,4.0,0.5,0.5,0.0,1.0,40,530.0000905990601,2898.3500599861127,445.99997997283936,781.7501306533813,20
8.0,80.0,5,2.5,0.5,0.625,1.0,0.25,40,487.99991607666016,3712.7000331878653,483.99996757507324,3410.5499267578125,32
12.0,30.0,7,4.0,0.9,0.6,0.7,0.5,40,2924.999952316284,4815.199947357178,2998.9999532699585,4717.799985408782,30
12.0,45.0,10,1.5,0.9,0.85,0.9,0.8,40,346.000075340271,4029.9999594688406,633.9999437332153,4040.1999592781053,40
3.0,30.0,7,1.5,0.7,0.7,1.0,0.4,40,236.00006103515625,3638.000059127793,226.0000705718994,3627.4000525474535,32
16.0,60.0,1,0.5,0.7,0.5,0.0,1.0,40,64.00001049041748,2228.750073909758,57.99996852874756,92.20000505447389,20
16.0,45.0,1,1.5,0.7,0.5,0.0,1.0,40,164.49999809265137,292.2000527381897,164.49999809265137,292.2000527381897,20
8.0,80.0,3,1.0,0.3,0.525,1.0,0.05,40,187.99996376037598,3329.0999412536657,475.9998321533203,3219.9999690055847,36
8.0,60.0,5,0.5,0.0,0.5,1.0,0.0,40,189.99993801116943,1318.9500212669368,220.0000286102295,4898.000001907346,37
16.0,60.0,5,4.0,0.7,0.725,0.95,0.5,40,927.9999732971191,4837.749898433685,1115.9999370574951,5072.7999687194815,33
25.0,60.0,5,2.5,0.0,0.625,0.85,0.4,40,669.0001487731934,3272.1000194549583,1466.0000801086426,5207.199919223785,32
8.0,80.0,5,0.5,0.3,0.5,1.0,0.0,40,169.99995708465576,2014.0501260757442,111.9999885559082,4999.2000579833975,34
8.0,30.0,10,2.5,0.3,0.675,1.0,0.35,40,483.99996757507324,4720.199966430661,386.00003719329834,2989.199995994568,32
12.0,90.0,5,4.0,0.0,0.825,0.85,0.8,40,664.4999980926514,2978.6499381065364,935.9999895095825,3681.2000989913927,34
16.0,80.0,7,0.5,0.9,0.525,0.95,0.1,40,92.00000762939453,6204.7500014305115,188.00008296966553,6204.7500014305115,36
8.0,60.0,10,0.5,0.0,0.5,1.0,0.0,40,185.99998950958252,1085.250115394592,259.99999046325684,2648.7500071525574,36
25.0,90.0,10,1.5,0.3,0.525,1.0,0.05,40,283.9999198913574,5036.399984359738,299.9999523162842,5995.499968528748,31
12.0,60.0,3,0.5,0.5,0.775,0.55,1.0,40,132.00008869171143,776.2000679969785,272.50003814697266,1319.199991226196,40
25.0,60.0,10,1.5,0.5,0.625,0.95,0.3,40,246.0000514984131,3963.600015640258,287.99986839294434,4692.200016975401,35
16.0,30.0,7,1.0,0.7,0.775,1.0,0.55,40,191.9999122619629,2949.9998331069896,281.9998264312744,2320.2000260353075,38
25.0,45.0,10,1.0,0.5,0.5,1.0,0.0,40,187.99996376037598,2334.1000795364394,180.00006675720215,4725.0001430511475,33
12.0,60.0,1,2.5,0.9,0.5,0.0,1.0,40,247.999906539917,496.0000514984131,233.99996757507324,484.59997177124023,20
3.0,60.0,1,1.0,0.9,0.625,1.0,0.25,40,184.00001525878906,4556.549978256223,180.00006675720215,3897.800064086913,33
3.0,30.0,10,1.0,0.5,0.625,1.0,0.25,40,195.9998607635498,4214.700126647951,195.9998607635498,3247.900032997128,35
3.0,90.0,3,2.5,0.7,0.65,1.0,0.3,40,468.00005435943604,4351.999819278717,456.00008964538574,3845.000076293945,33
25.0,90.0,10,1.5,0.9,0.525,1.0,0.05,40,162.00006008148193,5365.99999666214,128.0001401901245,2177.649939060209,24
25.0,45.0,10,4.0,0.0,0.425,0.8,0.05,40,1541.0001277923584,5129.900121688843,1520.9999084472656,4874.6999979019165,23
8.0,30.0,3,1.5,0.7,0.675,1.0,0.35,40,236.00006103515625,2990.3998851776096,226.0000705718994,5039.399969577789,32
16.0,60.0,10,1.5,0.9,0.725,1.0,0.45,40,285.9998941421509,5727.000117301941,275.99990367889404,5098.950111865995,34
3.0,80.0,10,1.5,0.5,0.725,1.0,0.45,40,283.9999198913574,2236.2000942230206,648.0000019073486,4721.799945831294,37
12.0,60.0,10,1.5,0.9,0.825,0.8,0.85,40,275.99990367889404,3895.400035381317,709.0001106262207,3455.399990081785,37
8.0,30.0,10,1.0,0.7,0.625,1.0,0.25,40,191.9999122619629,4079.99995946884,180.00006675720215,3909.9001407623273,35
3.0,30.0,3,1.0,0.0,0.625,1.0,0.25,40,174.00002479553223,2237.400090694427,603.9999723434448,2918.650102615355,34
16.0,30.0,7,1.5,0.9,0.625,0.95,0.3,40,236.00006103515625,3513.80009651184,226.0000705718994,4935.650038719175,32
3.0,30.0,5,0.5,0.5,0.5,1.0,0.0,40,401.99995040893555,2643.799877166743,283.9999198913574,4137.99996376037,37
25.0,80.0,1,1.5,0.7,0.6,0.2,1.0,40,292.00005531311035,4233.000040054321,360.00001430511475,3435.3999972343436,32
3.0,45.0,10,0.5,0.0,0.55,1.0,0.1,40,177.99997329711914,1176.350140571594,417.9999828338623,3337.799870967864,38
3.0,60.0,10,1.0,0.5,0.8,0.9,0.7,40,216.00008010864258,1735.7998132705698,344.00010108947754,3513.199973106384,38
12.0,90.0,5,0.5,0.5,0.75,0.75,0.75,40,92.00000762939453,851.2001991271964,473.9999771118164,1680.8000922203041,40
12.0,90.0,1,1.5,0.7,0.5,0.0,1.0,40,240.49997329711914,4919.000148773193,251.9998550415039,4983.400154113766,25
3.0,60.0,1,2.5,0.3,0.625,0.95,0.3,40,604.0000915527344,3701.850032806391,480.0000190734863,3070.499897003174,31
16.0,45.0,3,1.5,0.9,0.85,1.0,0.7,40,261.99984550476074,3379.800081253051,261.99984550476074,3263.9999985694885,36
3.0,90.0,5,2.5,0.5,0.675,1.0,0.35,40,389.99998569488525,3624.3500351905823,456.00008964538574,3829.1999340057364,33
16.0,45.0,1,2.5,0.5,0.5,0.0,1.0,40,233.99996757507324,484.59997177124023,233.99996757507324,484.59997177124023,20
8.0,90.0,7,4.0,0.0,0.7,1.0,0.4,40,730.4999828338623,5129.24998998642,718.500018119812,4298.700118064877,30
16.0,30.0,3,1.0,0.5,0.8,1.0,0.6,40,174.50010776519775,1439.4500613212501,290.0000810623169,2975.6001591682393,40
3.0,60.0,5,0.5,0.5,0.625,0.9,0.35,40,279.9999713897705,1641.4501070976257,440.000057220459,1688.9001131057742,39
12.0,60.0,7,1.5,0.0,0.9,0.85,0.95,40,297.9999780654907,1158.5500597953794,867.999792098999,3429.000067710877,39
25.0,60.0,10,4.0,0.9,0.425,0.85,0.0,40,636.0001564025879,6440.400075912475,608.0000400543213,4384.999990463257,21
3.0,80.0,10,0.5,0.5,0.575,1.0,0.15,40,177.99997329711914,2778.4501791000325,312.000036239624,2925.950121879576,38
16.0,80.0,5,1.0,0.7,0.675,0.95,0.4,40,197.9999542236328,2381.2000393867493,308.0000877380371,2849.80001449585,39
25.0,90.0,5,2.5,0.7,0.55,0.95,0.15,40,391.9999599456787,3884.600019454954,420.0000762939453,4874.999904632567,30
25.0,80.0,7,0.5,0.7,0.55,0.95,0.15,40,84.0001106262207,2115.199971199032,319.99993324279785,4324.200057983389,37
16.0,90.0,3,1.5,0.5,0.75,0.9,0.6,40,222.0001220703125,1864.5501613616937,592.0000076293945,2932.1998596191393,37
12.0,60.0,5,2.5,0.5,0.7,0.6,0.8,40,483.99996757507324,3122.9999542236333,608.0000400543213,3691.7999982833862,35
16.0,30.0,3,4.0,0.3,0.8,0.95,0.65,40,657.0000648498535,4019.7999477386484,636.0001564025879,3697.8000164031973,33
16.0,60.0,7,2.5,0.7,0.775,0.9,0.65,40,577.9999494552612,3426.399958133697,487.99991607666016,3372.5998163223253,35
8.0,90.0,3,1.0,0.3,0.625,1.0,0.25,40,174.00002479553223,3495.1499223709066,185.99998950958252,2440.1499986648537,34
25.0,80.0,10,1.5,0.0,0.525,1.0,0.05,40,236.00006103515625,3311.400127410889,680.5000305175781,5706.15000724792,30
3.0,60.0,1,1.0,0.5,0.725,1.0,0.45,40,289.99996185302734,2351.8500566482535,651.9999504089355,2935.9999656677237,37
3.0,80.0,10,4.0,0.7,0.625,0.95,0.3,40,740.0000095367432,5630.900001525876,716.0000801086426,4279.399967193603,29
8.0,30.0,5,1.0,0.7,0.625,1.0,0.25,40,191.9999122619629,4079.99995946884,174.00002479553223,3943.550133705138,34
12.0,60.0,10,1.5,0.3,0.875,0.75,1.0,40,275.99990367889404,1431.9501280784605,919.9998378753662,3847.20013141632,40
3.0,30.0,10,0.5,0.7,0.525,1.0,0.05,40,92.00000762939453,3992.600059509277,95.99995613098145,5258.799982070923,37
3.0,30.0,3,2.5,0.7,0.725,1.0,0.45,40,388.0000114440918,3447.3999500274654,386.00003719329834,3310.1999878883353,30
25.0,80.0,7,0.5,0.9,0.55,0.9,0.2,40,84.0001106262207,5638.7998580932535,85.99996566772461,3928.400015830993,34
16.0,90.0,3,0.5,0.3,0.6,0.9,0.3,40,150.00009536743164,840.8501505851746,356.00006580352783,3021.850132942199,40
12.0,30.0,5,1.5,0.9,0.775,0.8,0.75,40,285.9998941421509,3735.5500102043143,565.9999847412109,3735.5500102043143,40
3.0,80.0,5,1.0,0.9,0.7,1.0,0.4,40,148.00000190734863,4783.59999656677,167.9999828338623,4817.199993133544,34
12.0,30.0,10,1.0,0.5,0.875,0.9,0.85,40,184.00001525878906,1180.2001833915695,344.00010108947754,1984.3499422073362,40
25.0,90.0,5,1.5,0.0,0.7,0.95,0.45,40,285.9998941421509,1940.200161933894,440.000057220459,4627.400064468382,33
12.0,80.0,10,1.5,0.0,0.875,0.9,0.85,40,307.99996852874756,1464.950132369993,1008.0000162124634,3044.000041484832,38
3.0,60.0,1,0.5,0.0,0.575,1.0,0.15,40,233.99996757507324,1510.65012216568,419.9998378753662,3511.3000154495257,39
3.0,80.0,1,1.5,0.7,0.675,1.0,0.35,40,275.99990367889404,3969.1501140594446,283.9999198913574,5170.800065994259,35
16.0,45.0,3,0.5,0.7,0.65,1.0,0.3,40,92.00000762939453,1294.4000601768494,202.00002193450928,2193.400001525878,40
16.0,90.0,7,1.0,0.0,0.6,1.0,0.2,40,174.00002479553223,1189.0000224113462,555.9999942779541,3929.0001392364507,39
3.0,30.0,10,4.0,0.9,0.5,1.0,0.0,40,599.9999046325684,5840.399932861327,595.9999561309814,4600.699996948241,23
25.0,60.0,7,4.0,0.3,0.625,0.9,0.35,40,676.0001182556152,5109.99995470047,1684.000015258789,4722.900056838988,27
16.0,45.0,10,1.5,0.9,0.6,1.0,0.2,40,261.99984550476074,4367.199993133544,245.99993228912354,4195.800018310547,32
16.0,90.0,5,1.0,0.9,0.625,1.0,0.25,40,174.00002479553223,4689.25005197525,161.99994087219238,3602.8000712394714,32
8.0,45.0,1,0.5,0.5,0.525,1.0,0.05,40,160.00008583068848,3728.4501791000353,195.99997997283936,3817.950189113616,38
12.0,90.0,5,4.0,0.3,0.8,0.85,0.75,40,730.4999828338623,3017.600059509277,884.0000629425049,3656.6000938415514,35
3.0,45.0,7,0.5,0.7,0.525,1.0,0.05,40,92.00000762939453,4049.8001217842098,216.00008010864258,3176.2000083923326,37
8.0,30.0,10,2.5,0.5,0.725,1.0,0.45,40,466.0000801086426,3935.999870300293,386.00003719329834,3214.1999959945674,32
3.0,80.0,10,1.0,0.7,0.65,1.0,0.3,40,144.00005340576172,2678.0000925064087,167.9999828338623,3726.250112056732,36
8.0,60.0,3,1.5,0.0,0.675,1.0,0.35,40,289.99996185302734,3413.5999798774683,287.99986839294434,3242.000102996826,33
16.0,30.0,3,1.0,0.0,0.825,1.0,0.65,40,161.99994087219238,1032.1500420570371,463.99998664855957,2775.6001114845235,40
25.0,45.0,1,2.5,0.9,0.475,0.05,0.9,40,317.9999589920044,3582.9999446868896,351.99999809265137,3539.8001194000244,23
16.0,60.0,7,2.5,0.5,0.8,0.9,0.7,40,577.9999494552612,3040.0000333786,886.0000371932983,3365.9998774528503,36
12.0,90.0,7,4.0,0.5,0.775,0.8,0.75,40,664.4999980926514,3034.800052642822,718.500018119812,3596.7999815940834,34
3.0,30.0,5,2.5,0.5,0.725,1.0,0.45,40,483.99996757507324,3469.0000414848328,388.0000114440918,3158.500075340271,31
3.0,90.0,5,4.0,0.5,0.625,0.95,0.3,40,718.500018119812,5093.199956417082,720.9999561309814,4112.200021743773,29
8.0,45.0,7,1.5,0.0,0.675,1.0,0.35,40,329.9999237060547,3127.649867534633,740.0000095367432,2604.2000532150255,35
12.0,30.0,1,1.5,0.0,0.525,0.05,1.0,40,292.00005531311035,2906.5000057220464,458.5000276565552,5132.400071620936,30
16.0,45.0,1,1.0,0.9,0.5,0.0,1.0,40,88.00005912780762,184.60001945495608,88.00005912780762,184.60001945495608,20
3.0,45.0,7,0.5,0.5,0.55,1.0,0.1,40,184.00001525878906,2643.799877166743,309.00001525878906,3408.2000017166147,39
12.0,30.0,7,2.5,0.3,0.875,0.9,0.85,40,468.00005435943604,2182.749998569488,846.500039100647,3861.7500305175768,38
16.0,80.0,1,1.5,0.5,0.5,0.0,1.0,40,169.00014877319336,296.00000381469727,169.00014877319336,296.00000381469727,21
16.0,30.0,5,4.0,0.9,0.525,1.0,0.05,40,740.0000095367432,5882.59994983673,718.500018119812,4804.199934005737,24
12.0,45.0,10,1.5,0.7,0.85,0.9,0.8,40,275.99990367889404,2061.6000413894635,448.50003719329834,2796.449911594388,40
12.0,60.0,1,4.0,0.0,0.575,0.2,0.95,40,720.9999561309814,4700.999975204468,671.9999313354492,4548.199844360351,23
16.0,45.0,1,1.5,0.5,0.5,0.0,1.0,40,164.49999809265137,292.2000527381897,164.49999809265137,292.2000527381897,20
25.0,90.0,3,4.0,0.0,0.625,0.3,0.95,40,657.0000648498535,3312.1999979019142,1388.4998559951782,3976.9999980926514,26
16.0,80.0,3,0.5,0.7,0.525,0.8,0.25,40,100.00014305114746,3030.9000015258807,273.9999294281006,3433.4000825881953,38
12.0,45.0,5,0.5,0.3,0.85,1.0,0.7,40,150.00009536743164,676.1999249458311,343.999981880188,1453.2501339912415,40
12.0,60.0,1,4.0,0.3,0.55,0.15,0.95,40,664.4999980926514,4487.599897384643,584.0001106262207,4030.9999704360953,23
12.0,30.0,10,4.0,0.7,0.8,0.85,0.75,40,671.9999313354492,3339.7999286651625,871.999979019165,3476.999926567076,35
8.0,45.0,1,1.0,0.9,0.6,1.0,0.2,40,155.99989891052246,4345.0000286102295,151.99995040893555,4348.6000299453735,30
8.0,60.0,5,0.5,0.9,0.5,1.0,0.0,40,72.00002670288086,4975.200057029724,69.99993324279785,5005.000054836273,26
16.0,80.0,7,1.0,0.5,0.625,1.0,0.25,40,226.0000705718994,2121.850037574767,845.9999561309814,2900.0001072883597,38
3.0,60.0,3,0.5,0.5,0.55,0.95,0.15,40,451.9999027252197,1677.0001411437984,436.00010871887207,2731.3000440597552,39
8.0,80.0,10,0.5,0.0,0.5,1.0,0.0,40,135.9999179840088,1809.0500831604004,184.00001525878906,2302.600049972534,33
16.0,30.0,3,4.0,0.0,0.8,0.95,0.65,40,657.0000648498535,4019.7999477386484,768.0000066757202,3674.2000222206107,34
3.0,45.0,5,4.0,0.9,0.55,1.0,0.1,40,608.5000038146973,5899.750053882599,603.9999723434448,4227.600002288817,24
25.0,80.0,5,1.5,0.0,0.625,1.0,0.25,40,273.9999294281006,1746.7500925064078,972.4998474121094,6433.000028133392,36
25.0,60.0,3,2.5,0.0,0.65,0.5,0.8,40,491.9999837875366,2096.84998989105,1468.000054359436,3612.799954414367,32
3.0,90.0,10,4.0,0.7,0.625,1.0,0.25,40,671.9999313354492,5381.500005722046,671.9999313354492,4815.200042724606,29
3.0,30.0,7,0.5,0.3,0.5,1.0,0.0,40,383.99994373321533,2513.400137424464,245.99993228912354,4200.250089168549,36
3.0,30.0,7,2.5,0.5,0.725,1.0,0.45,40,483.99996757507324,3469.0000414848328,388.0000114440918,3158.500075340271,31
16.0,90.0,10,4.0,0.7,0.625,0.95,0.3,40,622.5000619888306,5105.549991130827,608.0000400543213,5083.500027656555,31
3.0,45.0,10,1.5,0.7,0.65,1.0,0.3,40,267.99988746643066,2909.799838066102,245.99993228912354,4049.3500351905755,34
25.0,60.0,3,0.5,0.7,0.5,0.15,0.85,40,95.99995613098145,4845.000123977662,207.99994468688965,2490.600013732905,37
12.0,30.0,7,0.5,0.9,0.775,0.95,0.6,40,92.00000762939453,2162.0499014854427,305.9999942779541,2162.0499014854427,40
16.0,90.0,3,2.5,0.0,0.85,0.95,0.75,40,466.0000801086426,2536.600041389465,1608.0000400543213,3535.5998992919863,37
12.0,45.0,5,1.5,0.0,0.975,1.0,0.95,40,283.9999198913574,1191.199970245361,829.9999237060547,3445.0000524520856,40
8.0,60.0,7,0.5,0.0,0.5,1.0,0.0,40,185.99998950958252,1092.200100421905,259.99999046325684,3888.500022888181,38
12.0,80.0,5,1.5,0.5,0.85,0.8,0.9,40,337.99993991851807,1528.8499712944006,671.9999313354492,3729.000020027161,39
12.0,30.0,5,0.5,0.3,0.9,1.0,0.8,40,116.00005626678467,650.8000969886774,343.999981880188,1453.2501339912415,40
3.0,45.0,1,0.5,0.9,0.6,1.0,0.2,40,88.00005912780762,3502.600097656246,95.99995613098145,4542.900109291074,35
12.0,30.0,7,0.5,0.3,0.875,0.95,0.8,40,116.00005626678467,650.8000969886774,343.999981880188,1453.2501339912415,40
3.0,80.0,7,0.5,0.7,0.625,1.0,0.25,40,101.99999809265137,3954.8002123832694,227.99992561340332,2583.0499172210693,38
8.0,90.0,10,4.0,0.9,0.5,1.0,0.0,40,597.9999303817749,6083.250105381009,555.9999942779541,2167.9999828338623,21
8.0,30.0,3,4.0,0.3,0.675,1.0,0.35,40,654.0000438690186,4604.550063610076,671.9999313354492,4183.000087738037,31
8.0,90.0,1,4.0,0.9,0.475,0.95,0.0,40,716.0000801086426,6244.099950790405,622.5000619888306,5433.050119876858,24
12.0,30.0,1,2.5,0.7,0.525,0.05,1.0,40,279.9999713897705,4804.999887943268,279.9999713897705,4132.800078392026,24
16.0,90.0,3,4.0,0.9,0.55,0.9,0.2,40,1723.9999771118164,6599.59989786148,1016.0000324249268,4754.299926757812,23
8.0,60.0,7,2.5,0.0,0.7,1.0,0.4,40,574.0001201629639,3243.599998950957,466.0000801086426,2928.450071811675,30
25.0,80.0,1,1.0,0.5,0.5,0.2,0.8,40,184.00001525878906,2025.6000041961659,428.50005626678467,4368.200051784515,32
16.0,80.0,7,2.5,0.0,0.825,0.95,0.7,40,481.9999933242798,2653.4000992774963,1302.0000457763672,3795.800077915191,34
25.0,60.0,10,1.5,0.7,0.6,0.95,0.25,40,259.99999046325684,5019.950056076049,287.99986839294434,4903.800058364868,33
8.0,45.0,1,1.5,0.0,0.675,1.0,0.35,40,275.99990367889404,2345.0000762939435,740.0000095367432,4870.099997520443,35
12.0,30.0,5,1.0,0.5,0.875,0.9,0.85,40,185.99998950958252,1180.2001833915695,498.00002574920654,1984.3499422073362,40
12.0,80.0,5,1.0,0.9,0.85,0.85,0.85,40,184.00001525878906,2681.299996376038,190.00005722045898,2697.9499936103816,38
16.0,30.0,10,0.5,0.5,0.525,1.0,0.05,40,92.00000762939453,1688.6001348495472,297.9999780654907,3286.1999511718745,40
8.0,90.0,5,4.0,0.5,0.625,1.0,0.25,40,718.500018119812,4966.450047492981,622.5000619888306,4280.8000802993765,28
16.0,90.0,3,4.0,0.3,0.725,0.8,0.65,40,718.500018119812,3880.7999134063716,927.9999732971191,4010.8001232147217,34
16.0,80.0,10,1.5,0.5,0.75,1.0,0.5,40,267.99988746643066,2724.19993877411,740.0000095367432,3900.4001140594405,37
12.0,60.0,3,1.0,0.7,0.85,0.75,0.95,40,187.99996376037598,1183.2999229431157,367.999792098999,1891.600131988526,39
16.0,80.0,1,1.5,0.9,0.5,0.0,1.0,40,164.49999809265137,292.2000527381897,164.49999809265137,292.2000527381897,20
8.0,45.0,1,0.5,0.9,0.5,1.0,0.0,40,84.0001106262207,4596.000051498412,72.00002670288086,4327.2000789642325,29
25.0,90.0,1,0.5,0.5,0.525,0.25,0.8,40,108.00004005432129,1514.4000887870784,287.99986839294434,3125.8000850677454,37
3.0,60.0,1,0.5,0.7,0.575,1.0,0.15,40,272.0000743865967,4228.200018405913,483.99996757507324,3548.1999158859267,39
8.0,80.0,7,4.0,0.7,0.575,1.0,0.15,40,622.5000619888306,4752.599954605102,622.5000619888306,4632.450008392333,28
25.0,80.0,1,0.5,0.9,0.575,0.25,0.9,40,76.00009441375732,2754.349982738495,72.00002670288086,3139.9999856948853,31
3.0,30.0,3,0.5,0.7,0.525,1.0,0.05,40,95.99995613098145,3979.4000625610356,240.00000953674316,4137.950181961058,38
8.0,45.0,5,1.0,0.7,0.65,1.0,0.3,40,180.00006675720215,2873.0001449584915,174.00002479553223,2750.1999974250784,34
12.0,60.0,10,2.5,0.9,0.675,0.6,0.75,40,1688.499927520752,4172.84995317459,1660.9997749328613,4189.399957656859,33
16.0,30.0,10,2.5,0.9,0.575,0.95,0.2,40,386.00003719329834,4529.400050640104,386.00003719329834,4548.400044441222,28
12.0,90.0,1,4.0,0.0,0.575,0.15,1.0,40,654.9999713897705,5154.600024223325,671.9999313354492,4713.000106811523,25
25.0,45.0,3,1.0,0.9,0.625,0.5,0.75,40,630.4999589920044,3563.199973106382,651.9999504089355,3843.399977684016,35
12.0,90.0,1,1.0,0.5,0.5,0.0,1.0,40,172.5001335144043,3525.999915599822,169.00014877319336,5334.600043296813,27
25.0,60.0,5,4.0,0.0,0.6,0.9,0.3,40,644.5000171661377,4917.999982833861,1787.9998683929443,4864.400005340576,25
8.0,45.0,5,1.5,0.7,0.675,1.0,0.35,40,245.99993228912354,3331.200015544891,236.00006103515625,3082.4999809265137,31
16.0,30.0,5,1.5,0.0,0.8,1.0,0.6,40,261.99984550476074,1545.4500913619963,554.4999837875366,2464.9499416351314,38
16.0,80.0,3,1.0,0.9,0.725,0.95,0.5,40,194.0000057220459,3179.4000506400976,182.0000410079956,3573.6000418662993,34
12.0,45.0,1,1.5,0.0,0.5,0.0,1.0,40,292.00005531311035,3562.599897384638,283.9999198913574,4477.799987792967,25
3.0,80.0,7,1.5,0.5,0.775,0.95,0.6,40,285.9998941421509,2645.9500074386597,567.9998397827148,4721.799945831294,37
12.0,60.0,3,2.5,0.9,0.65,0.5,0.8,40,1172.0000505447388,4673.199927806854,1596.9998836517334,4337.000012397766,31
3.0,60.0,3,1.5,0.7,0.7,1.0,0.4,40,287.99986839294434,2610.100030899048,567.9998397827148,2612.2000217437744,37
3.0,45.0,3,0.5,0.9,0.6,1.0,0.2,40,87.99993991851807,4598.999977111816,87.99982070922852,3966.0000801086403,33
8.0,60.0,7,1.0,0.9,0.575,1.0,0.15,40,155.99989891052246,4855.999946594238,151.99995040893555,4895.79994678497,30
3.0,45.0,10,1.5,0.0,0.7,1.0,0.4,40,267.99988746643066,1975.0000953674319,972.4998474121094,4226.249933242798,36
12.0,90.0,10,1.5,0.3,0.875,0.95,0.8,40,304.00002002716064,1446.7501282691946,855.9999465942383,2814.399957656859,37
16.0,90.0,3,2.5,0.3,0.8,0.95,0.65,40,422.00005054473877,2536.600041389465,1028.0001163482666,3313.7998580932613,38
16.0,45.0,3,1.0,0.7,0.825,1.0,0.65,40,180.00006675720215,2377.4000883102417,308.0000877380371,2405.800032615662,39
25.0,45.0,1,2.5,0.5,0.475,0.05,0.9,40,388.0000114440918,4361.399984359738,424.0000247955322,4722.000050544736,30
12.0,80.0,3,0.5,0.3,0.75,0.6,0.9,40,160.00008583068848,742.0500636100766,524.0000486373901,1254.6000719070414,40
25.0,80.0,5,1.0,0.9,0.675,0.9,0.45,40,133.99994373321533,2938.950037956233,180.00006675720215,4838.600063323973,33
